id,name,onsale_price,brand,category,os,cpu/chipset,gpu,ram,storage,rating,reviews_count,is_new,url,retailer,created_at,updated_at
339638,Điện thoại HONOR 400 5G 12GB/256GB Đen,13050000,HONOR,Smartphone,Android 15,Snapdragon 7 Gen 3 8 nhân,,12 GB,256 GB,5.0,451,True,https://www.thegioididong.com/dtdd/honor-400-5g-12gb-256gb-den,TGDD,06/2025,2025-08-28 22:40:39
323544,Điện thoại OPPO A60 8GB/256GB,6380000,OPPO,Smartphone,Android 14,Snapdragon 680,,8 GB,256 GB,4.9,100468,True,https://www.thegioididong.com/dtdd/oppo-a60-256gb,TGDD,04/2024,2025-08-28 22:40:39
325247,"Laptop Dell Inspiron 15 3530 - P16WD (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS, Win11)",21990000,Dell,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core i7 Raptor Lake - 1355U,Intel Iris Xe Graphics,16 GB DDR4 (8 GB onboard + 1 khe 8 GB) 2666 MHz,1 TB SSD M.2 PCIe,4.9,2180,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd,TGDD,2024,2025-08-28 22:40:39
333363,Điện thoại Samsung Galaxy S25 5G 12GB/256GB,17790000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,4.9,3953,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25,TGDD,01/2025,2025-08-28 22:40:39
341750,"Laptop GIGABYTE Gaming AERO X16 - GIGABYTE-AERO-X161VH93VNC64AH (R7 AI 350, 32GB, 1TB, RTX5060 8GB, WQXGA 165Hz, Win11)",37590000,GIGABYTE,Laptop,Windows 11 Home SL,AMD Ryzen AI 7 - 350,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",,,True,https://www.thegioididong.com/laptop/gigabyte-aero-x16-r7-ai-350-gigabyte-aero-x161vh93vnc64ah,TGDD,2025,2025-08-28 22:40:39
240259,Điện thoại iPhone 14 128GB,12390000,iPhone (Apple),Smartphone,iOS 17,Apple A15 Bionic,,6 GB,128 GB,4.9,52853,True,https://www.thegioididong.com/dtdd/iphone-14,TGDD,09/2022,2025-08-28 22:40:39
333352,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/1TB,34680000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,1 TB,5.0,901,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-1tb,TGDD,01/2025,2025-08-28 22:40:39
331205,Điện thoại Samsung Galaxy A16 5G 8GB/128GB,5380000,Samsung,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,128 GB,4.9,5177,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g-8gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
303823,Điện thoại iPhone 15 Plus 256GB,21590000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,256 GB,4.9,13148,True,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,TGDD,09/2023,2025-08-28 22:40:39
335234,Điện thoại Samsung Galaxy A06 5G 6GB/128GB,4410000,Samsung,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,6 GB,128 GB,4.9,61510,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-5g-6gb-128gb,TGDD,03/2025,2025-08-28 22:40:39
321436,"Laptop Acer Aspire A315 44P R9W8 - NX.KSJSV.002 (R7 5700U, 8GB, 512GB, Full HD, Win11)",10990000,Acer,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 5700U,Card tích hợp - AMD Radeon Graphics,8 GB DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",4.9,4444,True,https://www.thegioididong.com/laptop/acer-aspire-a315-44p-r9w8-r7-nxksjsv002,TGDD,2023,2025-08-28 22:40:39
329148,Điện thoại iPhone 16 Pro 1TB,37890000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,1 TB,5.0,458,True,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,TGDD,09/2024,2025-08-28 22:40:39
334866,Điện thoại iPhone 16e 512GB,24290000,iPhone (Apple),Smartphone,iOS 18,Apple A18 6 nhân,,8 GB,512 GB,5.0,35,True,https://www.thegioididong.com/dtdd/iphone-16e-512gb,TGDD,02/2025,2025-08-28 22:40:39
334777,Điện thoại Samsung Galaxy A26 5G 8GB/256GB,7650000,Samsung,Smartphone,Android 15,Exynos 1380 8 nhân,,8 GB,256 GB,4.9,56625,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a26,TGDD,04/2025,2025-08-28 22:40:39
329143,Điện thoại iPhone 16 Pro 128GB,25090000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,128 GB,4.9,27164,True,https://www.thegioididong.com/dtdd/iphone-16-pro,TGDD,09/2024,2025-08-28 22:40:39
339243,Điện thoại HONOR 400 5G 12GB/256GB Vàng,13050000,HONOR,Smartphone,Android 15,Snapdragon 7 Gen 3 8 nhân,,12 GB,256 GB,5.0,197,True,https://www.thegioididong.com/dtdd/honor-400,TGDD,06/2025,2025-08-28 22:40:39
333279,Điện thoại Samsung Galaxy A16 4GB/128GB,4400000,Samsung,Smartphone,Android 14,MediaTek Helio G99,,4 GB,128 GB,4.9,2489,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-4gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
334404,Điện thoại OPPO A5 Pro 5G 8GB/256GB,8340000,OPPO,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,31104,True,https://www.thegioididong.com/dtdd/oppo-a5-pro-5g,TGDD,03/2025,2025-08-28 22:40:39
331574,Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB,63190000,MacBook,Laptop,macOS Sequoia,Apple M4 Pro - Hãng không công bố,Card tích hợp - 20 nhân GPU,24 GB,512 GB SSD,5.0,111,True,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb,TGDD,10/2024,2025-08-28 22:40:39
322073,"Laptop Lenovo Ideapad Slim 3 15IRH8 - 83EM003FVN (i7 13620H, 16GB, 1TB, Full HD, Win11)",17190000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,Intel UHD Graphics,16 GB LPDDR5 (Onboard) 4800 MHz,1 TB SSD NVMe PCIe Gen 4,4.9,2467,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh8-i7-83em003fvn,TGDD,2023,2025-08-28 22:40:39
339657,"Laptop Lenovo ThinkPad E16 - 21SR002SVN (Ultra 7 255H, 32GB, 512GB, WUXGA, Win11)",30290000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Arc 140T,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2242) / 1 TB (2280))",5.0,37,True,https://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-7-21sr002svn,TGDD,2025,2025-08-28 22:40:39
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4900000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Helio G99-Ultra 8 nhân,,6 GB,128 GB,4.9,11502,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,TGDD,01/2025,2025-08-28 22:40:39
329135,Điện thoại iPhone 16 128GB,18890000,iPhone (Apple),Smartphone,iOS 18,Apple A18 6 nhân,,8 GB,128 GB,4.9,18486,True,https://www.thegioididong.com/dtdd/iphone-16,TGDD,09/2024,2025-08-28 22:40:39
334690,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FJIINIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",22790000,GIGABYTE,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",5.0,126,True,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i7-9rc55mf5fjiinivn000,TGDD,2023,2025-08-28 22:40:39
326861,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20290000,MSI,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,4.9,2424,True,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn,TGDD,2023,2025-08-28 22:40:39
327097,"Laptop HP 15 fd1063TU - 9Z2Y1PA (Ultra 5 125H, 16GB, 512GB, Full HD, Win11)",17590000,HP,Laptop,Windows 11 Home SL,Intel Core Ultra 5 Meteor Lake - 125H,Card tích hợp - Intel Graphics,16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe,4.9,1168,True,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,TGDD,2024,2025-08-28 22:40:39
336941,Điện thoại Xiaomi 15 Ultra 5G 16GB/1TB,34290000,Xiaomi,Smartphone,Xiaomi HyperOS 2,Qualcomm Snapdragon 8 Elite 8 nhân,,16 GB,1 TB,5.0,53,True,https://www.thegioididong.com/dtdd/xiaomi-15-ultra-5g-1tb,TGDD,03/2025,2025-08-28 22:40:39
335556,"Laptop Lenovo Gaming LOQ 15IAX9E - 83LK0079VN (i5 12450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",19490000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450HX,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB DDR5 (1 khe RAM) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,653,True,https://www.thegioididong.com/laptop/lenovo-loq-15iax9e-i5-83lk0079vn,TGDD,2024,2025-08-28 22:40:39
331564,Laptop MacBook Pro 14 inch M4 16GB/512GB,37790000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,16 GB,512 GB SSD,5.0,1376,True,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb,TGDD,10/2024,2025-08-28 22:40:39
329144,Điện thoại iPhone 16 Pro 256GB,28090000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,256 GB,4.9,23001,True,https://www.thegioididong.com/dtdd/iphone-16-pro-256gb,TGDD,09/2024,2025-08-28 22:40:39
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,8 GB,128 GB,4.9,46359,True,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
329008,Điện thoại Xiaomi Redmi 14C 6GB/128GB,3230000,Xiaomi,Smartphone,Android 14,MediaTek Helio G81-Ultra 8 nhân,,6 GB,128 GB,4.9,62559,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-6gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",15990000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7535HS,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,3563,True,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,TGDD,2023,2025-08-28 22:40:39
337847,Điện thoại OPPO A5x 4GB/128GB,4220000,OPPO,Smartphone,Android 15,Snapdragon 6s Gen 1 8 nhân,,4 GB,128 GB,4.9,30274,True,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-128gb,TGDD,06/2025,2025-08-28 22:40:39
322128,Điện thoại OPPO Find X8 5G 16GB/512GB,21580000,OPPO,Smartphone,Android 15,MediaTek Dimensity 9400 8 nhân,,16 GB,512 GB,5.0,1034,True,https://www.thegioididong.com/dtdd/oppo-find-x8,TGDD,11/2024,2025-08-28 22:40:39
335579,Điện thoại realme C75x 8GB/256GB,5690000,realme,Smartphone,Android 15,MediaTek Helio G81-Ultra 8 nhân,,8 GB,256 GB,4.9,11821,True,https://www.thegioididong.com/dtdd/realme-c75x-256gb,TGDD,04/2025,2025-08-28 22:40:39
336703,Điện thoại vivo V50 Lite 5G 12GB/256GB,10800000,vivo,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,12 GB,256 GB,5.0,1729,True,https://www.thegioididong.com/dtdd/vivo-v50-lite-5g-12gb-256gb,TGDD,05/2025,2025-08-28 22:40:39
335366,Laptop MacBook Air 13 inch M4 24GB/256GB,31390000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,24 GB,256 GB SSD,4.9,99,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
333834,Điện thoại HONOR X5b 4GB/64GB,2160000,HONOR,Smartphone,Android 14,MediaTek Helio G36 8 nhân,,4 GB,64 GB,4.9,6300,True,https://www.thegioididong.com/dtdd/honor-x5b,TGDD,01/2025,2025-08-28 22:40:39
336702,Điện thoại vivo V50 Lite 8GB/256GB,8830000,vivo,Smartphone,Android 15,Snapdragon 685 8 nhân,,8 GB,256 GB,4.9,8843,True,https://www.thegioididong.com/dtdd/vivo-v50-lite,TGDD,05/2025,2025-08-28 22:40:39
335362,Laptop MacBook Air 13 inch M4 16GB/256GB,24290000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 8 nhân GPU,16 GB,256 GB SSD,4.9,3466,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
338738,Điện thoại Samsung Galaxy Z Fold7 5G 12GB/256GB,43990000,Samsung,Smartphone,Android 16,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,5.0,634,True,https://www.thegioididong.com/dtdd/samsung-galaxy-z-fold7,TGDD,07/2025,2025-08-28 22:40:39
331200,Điện thoại vivo Y19s 6GB/128GB,4220000,vivo,Smartphone,Android 14,Unisoc Tiger T612,,6 GB,128 GB,4.9,47183,True,https://www.thegioididong.com/dtdd/vivo-y19s-6gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
331200,Điện thoại vivo Y19s 6GB/128GB,4220000,vivo,Smartphone,Android 14,Unisoc Tiger T612,,6 GB,128 GB,4.9,47183,True,https://www.thegioididong.com/dtdd/vivo-y19s-6gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
334844,Điện thoại Xiaomi 15 Ultra 5G 16GB/512GB Trắng,32360000,Xiaomi,Smartphone,Xiaomi HyperOS 2,Qualcomm Snapdragon 8 Elite 8 nhân,,16 GB,512 GB,5.0,184,True,https://www.thegioididong.com/dtdd/xiaomi-15-ultra-trang,TGDD,03/2025,2025-08-28 22:40:39
339655,"Laptop Lenovo ThinkBook 16 - 21SK006YVN (Ultra 7 255H, 32GB, 1TB, WUXGA, Win11)",30790000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Arc 140T,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,20,True,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-ultra-7-21sk006yvn,TGDD,2025,2025-08-28 22:40:39
310449,"Laptop MSI Modern 15 B12MO - 625VN (i5 1235U, 8GB, 512GB, Full HD, Win11)",11490000,MSI,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 1235U,Intel Iris Xe Graphics,8 GB DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,4.9,2083,True,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-625vn,TGDD,2023,2025-08-28 22:40:39
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,512 GB,4.9,537,True,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,TGDD,09/2023,2025-08-28 22:40:39
334794,"Laptop Asus Vivobook 16 X1605VA - MB1876WS (i5 13420H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",15190000,Asus,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i5 Raptor Lake - 13420H,Intel UHD Graphics,16 GB DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,5.0,707,True,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb1876ws,TGDD,2025,2025-08-28 22:40:39
332451,Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB,79790000,MacBook,Laptop,macOS Sequoia,Apple M4 Max - Hãng không công bố,Card tích hợp - 32 nhân GPU,36 GB,1 TB SSD,5.0,28,True,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-max-36-1t,TGDD,10/2024,2025-08-28 22:40:39
328443,"Laptop HP Gaming VICTUS 16 s0173AX - A9LG9PA (R5 7640HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",19690000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7640HS,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,309,True,https://www.thegioididong.com/laptop/hp-victus-16-s0173ax-r5-a9lg9pa,TGDD,2024,2025-08-28 22:40:39
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,Android 14,Snapdragon 8 Gen 3 for Galaxy,,12 GB,256 GB,4.9,36474,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,TGDD,01/2024,2025-08-28 22:40:39
328751,Điện thoại Samsung Galaxy A06 4GB/128GB,3030000,Samsung,Smartphone,Android 14,MediaTek Helio G85,,4 GB,128 GB,4.9,9092,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-4gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
331204,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,6520000,Samsung,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,111866,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g,TGDD,11/2024,2025-08-28 22:40:39
334803,"Laptop Dell Inspiron 15 3530 - N5I5530W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17990000,Dell,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i5 Raptor Lake - 1334U,Intel Iris Xe Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,411,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n5i5530w1,TGDD,2024,2025-08-28 22:40:39
334969,Điện thoại Tecno Spark 30 8GB/128GB,3820000,Tecno,Smartphone,Android 14,MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,1333,True,https://www.thegioididong.com/dtdd/tecno-spark-30,TGDD,03/2025,2025-08-28 22:40:39
339265,"Laptop HP EliteBook 635 Aero G11 - B91D3PT (R7 8840HS, 32GB, 512GB, WUXGA, Win11)",27190000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 8840HS,Card tích hợp - AMD Radeon Graphics,32 GB LPDDR5 (Onboard) 6400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,53,True,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r7-b91d3pt,TGDD,2025,2025-08-28 22:40:39
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 8 nhân GPU,16 GB,256 GB SSD,5.0,57,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,TGDD,03/2025,2025-08-28 22:40:39
314849,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11)",17190000,MSI,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7535HS,"Card rời - AMD Radeon RX 6550M, 4 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,512 GB SSD NVMe PCIe Gen 4.0,4.9,1536,True,https://www.thegioididong.com/laptop/msi-bravo-15-b7ed-r5-010vn,TGDD,2023,2025-08-28 22:40:39
341688,Điện thoại Samsung Galaxy A17 5G 8GB/128GB,6190000,Samsung,Smartphone,Android 15,Exynos 1330,,8 GB,128 GB,,,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-5g-8gb-128gb,TGDD,08/2025,2025-08-28 22:40:39
323546,Điện thoại Masstel Fami 50 4G,590000,Masstel,Phone,,Unisoc T107,,48 MB,128 MB,4.9,56954,True,https://www.thegioididong.com/dtdd/masstel-fami-50,TGDD,04/2024,2025-08-28 22:40:39
333770,Điện thoại HONOR X5b Plus 4GB/128GB,2740000,HONOR,Smartphone,Android 14,MediaTek Helio G36 8 nhân,,4 GB,128 GB,4.9,9695,True,https://www.thegioididong.com/dtdd/honor-x5b-plus,TGDD,01/2025,2025-08-28 22:40:39
311178,"Laptop Asus Vivobook Go 15 E1504FA - NJ776W (R5 7520U, 16GB, 512GB, Full HD, Win11)",12390000,Asus,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7520U,Card tích hợp - AMD Radeon Graphics,16 GB LPDDR5 (Onboard) 5500 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,22557,True,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-nj776w,TGDD,2023,2025-08-28 22:40:39
337043,"Laptop HP Pavilion 16 af0054TU - AY8C3PA (Ultra 5 125U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",21190000,HP,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core Ultra 5 Meteor Lake - 125U,Card tích hợp - Intel Graphics,16 GB LPDDR5 (Onboard) 7467 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,44,True,https://www.thegioididong.com/laptop/hp-pavilion-16-af0054tu-ultra-5-ay8c3pa,TGDD,2024,2025-08-28 22:40:39
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,9810000,OPPO,Smartphone,Android 15,Snapdragon 6 Gen 1 5G 8 nhân,,8 GB,256 GB,4.9,107816,True,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,TGDD,01/2025,2025-08-28 22:40:39
337233,"Laptop Lenovo Ideapad Slim 3 14IRH10 - 83K0000CVN (i5 13420H, 24GB, 512GB, WUXGA OLED, Win11)",18990000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,Intel UHD Graphics,24 GB DDR5 (1 khe 8 GB onboard + 1 khe 16 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,763,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-oled-14irh10-i5-83k0000cvn,TGDD,2025,2025-08-28 22:40:39
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,16 GB,512 GB SSD,5.0,995,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,TGDD,03/2025,2025-08-28 22:40:39
331207,Điện thoại Samsung Galaxy A16 8GB/128GB,5000000,Samsung,Smartphone,Android 14,MediaTek Helio G99,,8 GB,128 GB,4.9,142006,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-8gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
333360,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/512GB,24440000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,512 GB,5.0,657,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus-512gb,TGDD,01/2025,2025-08-28 22:40:39
329939,Điện thoại Xiaomi 14T 5G 12GB/512GB,13240000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 8300 Ultra 8 nhân,,12 GB,512 GB,4.9,6601,True,https://www.thegioididong.com/dtdd/xiaomi-14t-5g-12gb-512gb,TGDD,09/2024,2025-08-28 22:40:39
331204,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,6520000,Samsung,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,111866,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g,TGDD,11/2024,2025-08-28 22:40:39
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,512 GB,4.9,537,True,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,TGDD,09/2023,2025-08-28 22:40:39
322095,Điện thoại Xiaomi Redmi A3 4GB/128GB,2740000,Xiaomi,Smartphone,Android 14,MediaTek Helio G36 8 nhân,,4 GB,128 GB,4.9,19974,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3-128gb,TGDD,03/2024,2025-08-28 22:40:39
329136,Điện thoại iPhone 16 256GB,21890000,iPhone (Apple),Smartphone,iOS 18,Apple A18 6 nhân,,8 GB,256 GB,4.9,6244,True,https://www.thegioididong.com/dtdd/iphone-16-256gb,TGDD,09/2024,2025-08-28 22:40:39
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,Android 14 Go,Unisoc T615 8 nhân,,3 GB,64 GB,4.9,19523,True,https://www.thegioididong.com/dtdd/tecno-spark-go-1,TGDD,09/2024,2025-08-28 22:40:39
265311,Điện thoại Masstel IZI 10,410000,Masstel,Phone,,Unisoc UMS9117,,48 MB,128 MB,4.9,286066,True,https://www.thegioididong.com/dtdd/masstel-izi-10,TGDD,12/2021,2025-08-28 22:40:39
