sku,name,price,brand,category,rating,reviews_count,url,release_date,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports,updated_at
341797,Điện thoại Samsung Galaxy A17 4GB/128GB,4690000,Samsung,Smartphone,,,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-4gb-128gb,09/2025,,,,,,,,,,,,,,,,,,,,,,,2025-09-09 11:47:33
341274,Điện thoại Xiaomi Redmi 15 8GB/128GB,5190000,Xiaomi,Smartphone,,,https://www.thegioididong.com/dtdd/xiaomi-redmi-15-8gb-128gb,08/2025,,,,,,,,,,,,,,,,,,,,,,,2025-09-09 11:47:33
336702,Điện thoại vivo V50 Lite 8GB/256GB,8830000,vivo,Smartphone,4.9,9591,https://www.thegioididong.com/dtdd/vivo-v50-lite,05/2025,Snapdragon 685 8 nhân,4 nhân 2.8 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,32 MP,Kính cường lực Shield,"6.77""",AMOLED,Full HD+ (1080 x 2392 Pixels),120 Hz,1800 nits,Android 15,IP65,6500 mAh,90 W,196 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,4.9,37146,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,01/2024,Snapdragon 8 Gen 3 for Galaxy,3.39 GHz,Adreno 750,12 GB,256 GB,"Chính 200 MP & Phụ 50 MP, 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Armor,"6.8""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 14,IP68,5000 mAh,45 W,232 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), NFC, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
334169,Điện thoại Xiaomi 15 Ultra 5G 16GB/512GB,31290000,Xiaomi,Smartphone,5.0,529,https://www.thegioididong.com/dtdd/xiaomi-15-ultra,03/2025,Qualcomm Snapdragon 8 Elite 8 nhân,2 nhân 4.32 GHz & 6 nhân 3.53 GHz,Adreno 830,16 GB,512 GB,"Chính 50 MP & Phụ 200 MP, 50 MP, 50 MP",32 MP,Kính cường lực Xiaomi Shield 2.0,"6.73""",AMOLED,2K+ (1440 x 3200 Pixels),120 Hz,3200 nits,Xiaomi HyperOS 2,IP68,5410 mAh,90 W,226 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"v6.0, OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
322128,Điện thoại OPPO Find X8 5G 16GB/512GB,21580000,OPPO,Smartphone,5.0,1127,https://www.thegioididong.com/dtdd/oppo-find-x8,11/2024,MediaTek Dimensity 9400 8 nhân,"1 nhân 3.6 GHz, 3 nhân 3.3 GHz & 4 nhân 2.4 GHz",ARM Immortalis G925 MC12,16 GB,512 GB,3 camera 50 MP,32 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K+ (1256 x 2760 Pixels),120 Hz,1600 nits,Android 15,IP68 & IP69,5630 mAh,80 W,193 g,Khung nhôm & Mặt lưng kính cường lực,"OTG, NFC, Hồng ngoại, v5.4, Wi-Fi hotspot, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
327192,Điện thoại OPPO Reno12 5G 12GB/512GB,10240000,OPPO,Smartphone,4.9,47356,https://www.thegioididong.com/dtdd/oppo-reno12-5g-12gb-512gb,07/2024,MediaTek Dimensity 7300-Energy 5G 8 nhân,4 nhân 2.5 GHz & 4 nhân 2 GHz,Mali-G615,12 GB,512 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực Corning Gorilla Glass 7i,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,1200 nits,Android 14,IP65,5000 mAh,80 W,177 g,Khung nhựa & Mặt lưng kính,"OTG, NFC, Hồng ngoại, v5.4, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
289663,Điện thoại iPhone 14 256GB,16090000,iPhone (Apple),Smartphone,4.9,3848,https://www.thegioididong.com/dtdd/iphone-14-256gb,09/2022,Apple A15 Bionic,3.22 GHz,Apple GPU 5 nhân,6 GB,256 GB,2 camera 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 17,IP68,3279 mAh,20 W,172 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), NFC, v5.3",Hỗ trợ 5G,Lightning,2025-09-09 11:47:33
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16190000,Xiaomi,Smartphone,4.9,11619,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,09/2024,MediaTek Dimensity 9300+ 8 nhân,"1 nhân 3.4 GHz, 3 nhân 2.85 GHz & 4 nhân 2 GHz",ARM Immortalis-G720 MP12,12 GB,256 GB,"Chính 50 MP & Phụ 50 MP, 12 MP",32 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,4000 nits,Xiaomi HyperOS (Android 14),IP68,5000 mAh,120 W,209 g,Khung hợp kim nhôm & Mặt lưng kính,"OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
333364,Điện thoại Samsung Galaxy S25 5G 12GB/512GB,21190000,Samsung,Smartphone,5.0,326,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-512gb,01/2025,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,512 GB,"Chính 50 MP & Phụ 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.2""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,2600 nits,Android 15,IP68,4000 mAh,25 W,162 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,10960000,Xiaomi,Smartphone,4.9,11210,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,01/2025,Snapdragon 7s Gen 3 5G 8 nhân,"1 nhân 2.5 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",Adreno 810,12 GB,512 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,3000 nits,Android 14,IP68,5110 mAh,120 W,210.14 g,"Khung kim loại & Mặt lưng kính (Đen, Xanh, Vàng) | Da nhân tạo (Tím)","NFC, Hồng ngoại, v5.4, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
303891,Điện thoại iPhone 15 Plus 128GB,18790000,iPhone (Apple),Smartphone,4.9,56260,https://www.thegioididong.com/dtdd/iphone-15-plus,09/2023,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,128 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 17,IP68,4383 mAh,20 W,201 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329148,Điện thoại iPhone 16 Pro 1TB,39890000,iPhone (Apple),Smartphone,5.0,466,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,09/2024,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
336941,Điện thoại Xiaomi 15 Ultra 5G 16GB/1TB,34290000,Xiaomi,Smartphone,5.0,54,https://www.thegioididong.com/dtdd/xiaomi-15-ultra-5g-1tb,03/2025,Qualcomm Snapdragon 8 Elite 8 nhân,2 nhân 4.32 GHz & 6 nhân 3.53 GHz,Adreno 830,16 GB,1 TB,"Chính 50 MP & Phụ 200 MP, 50 MP, 50 MP",32 MP,Kính cường lực Xiaomi Shield 2.0,"6.73""",AMOLED,2K+ (1440 x 3200 Pixels),120 Hz,3200 nits,Xiaomi HyperOS 2,IP68,5410 mAh,90 W,229 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"v6.0, OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329148,Điện thoại iPhone 16 Pro 1TB,39890000,iPhone (Apple),Smartphone,5.0,466,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,09/2024,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
305659,Điện thoại iPhone 15 Pro Max 512GB,32290000,iPhone (Apple),Smartphone,4.9,21069,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,09/2023,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,512 GB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
339176,Điện thoại OPPO Reno14 F 5G 8GB/256GB Xanh dương/Xanh lá,10300000,OPPO,Smartphone,5.0,4149,https://www.thegioididong.com/dtdd/oppo-reno14-f-5g-8gb-256gb,07/2025,Snapdragon 6 Gen 1 5G 8 nhân,2.2 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star D+,"6.57""",AMOLED,Full HD+ (1080 x 2372 Pixels),120 Hz,1400 nits,Android 15,"IP66, IP68, IP69",6000 mAh,45 W,180 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,5.0,389,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,09/2024,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
324893,Điện thoại HONOR X8b 8GB/512GB,7560000,HONOR,Smartphone,4.9,16155,https://www.thegioididong.com/dtdd/honor-x8b,04/2024,Snapdragon 680,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,512 GB,"Chính 108 MP & Phụ 5 MP, 2 MP",50 MP,Kính cường lực HONOR,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),90 Hz,2000 nits,Android 13,,4500 mAh,35 W,166 g,"Khung kim loại & Mặt lưng kính (Đen, Bạc) | Da thực vật (Xanh lá)","Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,8310000,OPPO,Smartphone,4.9,108221,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,01/2025,Snapdragon 6 Gen 1 5G 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.8 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,192 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
332255,Điện thoại HONOR Magic V3 5G 12GB/512GB,29990000,HONOR,Smartphone,5.0,106,https://www.thegioididong.com/dtdd/honor-magic-v3,12/2024,Snapdragon 8 Gen 3 8 nhân,"1 nhân 3.3 GHz, 3 nhân 3.2 GHz, 2 nhân 3 GHz & 2 nhân 2.3 GHz",Adreno 750,12 GB,512 GB,"Chính 50 MP & Phụ 50 MP, 40 MP",20 MP,Chính HONOR Super Armored Inner & Phụ NanoCrystal Shield,"Chính 7.92"" & Phụ 6.43""",LTPO OLED,Chính 2156 x 2344 Pixels & Phụ 1060 x 2376 Pixels,120 Hz,Chính 1600 nits & Phụ 5000 nits,Android 14,IPX8,5150 mAh,66 W,226 g,"Khung kim loại & Mặt lưng da (Nâu đỏ) | Sợi hàng không vũ trụ (Xanh, Đen)","OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329140,Điện thoại iPhone 16 Plus 256GB,25090000,iPhone (Apple),Smartphone,4.9,6847,https://www.thegioididong.com/dtdd/iphone-16-plus-256gb,09/2024,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,256 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,8310000,OPPO,Smartphone,4.9,108221,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,01/2025,Snapdragon 6 Gen 1 5G 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.8 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,192 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
309835,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Đen/Vàng đồng,13990000,OPPO,Smartphone,4.9,1604,https://www.thegioididong.com/dtdd/oppo-find-n3-flip,10/2023,MediaTek Dimensity 9200 5G 8 nhân,"1 nhân 3.05 GHz, 3 nhân 2.85 GHz & 4 nhân 1.8 GHz",Immortalis-G715 MC11,12 GB,256 GB,"Chính 50 MP & Phụ 48 MP, 32 MP",32 MP,Chính Kính siêu mỏng Schott UTG & Phụ Corning Gorilla Glass 7,"Chính 6.8"" & Phụ 3.26""",AMOLED,Chính FHD+ (1080 x 2520 Pixels) & Phụ SD (382 x 720 Pixels),120 Hz60 Hz,Chính 1600 nits & Phụ 900 nits,Android 13,IPX4,4300 mAh,44 W,198 g,Khung nhôm & Mặt lưng kính cường lực Gorilla Glass 7,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
323546,Điện thoại Masstel Fami 50 4G,590000,Masstel,Smartphone,4.9,58678,https://www.thegioididong.com/dtdd/masstel-fami-50,04/2024,Unisoc T107,1.0 GHz,,48 MB,128 MB,,,Không có cảm ứng,"2""",TFT LCD,QQVGA (128 x 160 Pixels),,,,,1750 mAh,2.5 W,141 g,Khung & Mặt lưng nhựa,v2.1,Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
334226,Điện thoại vivo Y29 8GB/128GB,6380000,vivo,Smartphone,4.9,44501,https://www.thegioididong.com/dtdd/vivo-y29-8gb-128gb,03/2025,Snapdragon 685 8 nhân,4 nhân 2.8 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Schott Xensation α,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,1000 nits,Android 15,IP64,6500 mAh,44 W,205 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
329150,Điện thoại iPhone 16 Pro Max 512GB,36790000,iPhone (Apple),Smartphone,5.0,33506,https://www.thegioididong.com/dtdd/iphone-16-pro-max-512gb,09/2024,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,2000 nits,iOS 18,IP68,33 giờ,20 W,227 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
332235,Điện thoại realme C75 8GB/256GB,5380000,realme,Smartphone,4.9,14746,https://www.thegioididong.com/dtdd/realme-c75-8gb-256gb,11/2024,MediaTek Helio G92 Max 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Adreno 640,8 GB,256 GB,Chính 50 MP & Cảm biến Flicker,8 MP,Kính cường lực ArmorShell,"6.72""",IPS LCD,Full HD+ (1080 x 2400 Pixels),90 Hz,690 nits,Android 14,IP69,6000 mAh,45 W,196 g,Khung kim loại & Mặt lưng kính,"OTG, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
334938,Điện thoại OPPO Find N5 5G 16GB/512GB,44180000,OPPO,Smartphone,5.0,284,https://www.thegioididong.com/dtdd/oppo-find-n5,04/2025,Qualcomm Snapdragon 8 Elite 8 nhân,4.32 GHz,Adreno 830,16 GB,512 GB,"Chính 50 MP & Phụ 50 MP, 8 MP",8 MP,Chính Ultra Thin Glass & Phụ Kính siêu mỏng Nanocrystal,"Chính 8.12"" & Phụ 6.62""",LTPO AMOLED,Chính QXGA+ (2248 x 2480 Pixels) & Phụ FHD+ (1140x 2616 Pixels),120 Hz,Chính 1400 nits & Phụ 1600 nits,Android 15,"IPX6, IPX8, IPX9",5600 mAh,80 W,229 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 7, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16190000,Xiaomi,Smartphone,4.9,11619,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,09/2024,MediaTek Dimensity 9300+ 8 nhân,"1 nhân 3.4 GHz, 3 nhân 2.85 GHz & 4 nhân 2 GHz",ARM Immortalis-G720 MP12,12 GB,256 GB,"Chính 50 MP & Phụ 50 MP, 12 MP",32 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,4000 nits,Xiaomi HyperOS (Android 14),IP68,5000 mAh,120 W,209 g,Khung hợp kim nhôm & Mặt lưng kính,"OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
341799,Điện thoại Samsung Galaxy A17 8GB/128GB,5190000,Samsung,Smartphone,,,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-8gb-128gb,09/2025,,,,,,,,,,,,,,,,,,,,,,,2025-09-09 11:47:33
320734,Điện thoại Xiaomi Redmi A3 3GB/64GB,2450000,Xiaomi,Smartphone,4.9,99652,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3,03/2024,MediaTek Helio G36 8 nhân,2.2 GHz,IMG PowerVR GE8320,3 GB,64 GB,Chính 8 MP & Phụ 0.08 MP,5 MP,Kính cường lực Corning Gorilla Glass 3,"6.71""",IPS LCD,HD+ (720 x 1650 Pixels),90 Hz,500 nits,Android 14,,5000 mAh,10 W,193 g,"Khung nhựa & Mặt lưng kính (Đen, Xanh dương) | Da PU (Xanh lá)","Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, v5.3",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
329328,Điện thoại realme Note 60 4GB/64GB,2540000,realme,Smartphone,5.0,1848,https://www.thegioididong.com/dtdd/realme-note-60-4gb-64gb,09/2024,Unisoc Tiger T612,1.8 GHz,Mali-G57,4 GB,64 GB,Chính 32 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP64,5000 mAh,10 W,187 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
340259,Điện thoại OPPO A5i 4GB/64GB,3290000,OPPO,Smartphone,4.9,1447,https://www.thegioididong.com/dtdd/oppo-a5i-4gb-64gb,07/2025,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,4 GB,64 GB,8 MP,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
337846,Điện thoại OPPO A5x 4GB/64GB,3630000,OPPO,Smartphone,4.9,19522,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-64gb,06/2025,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,4 GB,64 GB,Chính 32 MP & Phụ cảm biến IR,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
305660,Điện thoại iPhone 15 Pro Max 1TB,38190000,iPhone (Apple),Smartphone,4.9,3937,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,09/2023,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,4.9,540,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,09/2023,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 17,IP68,4383 mAh,20 W,201 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
